rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,time_delta_with_next_rental_in_minutes
560837,348237,mobile,ended,66.0,,,
560845,413820,mobile,ended,2.0,,,
560874,301301,connect,ended,-496.0,,,
560927,319578,mobile,ended,3.0,,,
561078,379686,mobile,ended,16.0,,,
561208,351549,connect,ended,-70.0,,,
561516,403863,mobile,ended,-1005.0,,,
561590,270867,connect,ended,22.0,554496.0,510.0,
561897,222072,mobile,ended,2.0,,,
561991,414454,mobile,ended,-1.0,,,
562122,402505,mobile,ended,23.0,,,
562178,162184,mobile,ended,8.0,,,
562205,410218,mobile,ended,-124.0,,,300.0
562332,350059,mobile,ended,-57.0,,,
562498,351258,mobile,ended,-20.0,544878.0,630.0,
562511,353781,mobile,ended,-64.0,,,
562544,267672,mobile,ended,-14.0,,,
562567,357530,connect,ended,56.0,,,
562592,364523,mobile,ended,33.0,,,
562623,315752,mobile,ended,64.0,,,
562629,410471,mobile,ended,16.0,,,
562820,411882,mobile,ended,-35.0,,,
562833,360551,connect,ended,-10.0,560777.0,330.0,
562835,291982,mobile,ended,-3.0,,,
552020,224133,mobile,ended,157.0,,,
552045,386054,mobile,ended,25.0,,,
552053,358225,mobile,ended,11.0,,,0.0
552072,398805,mobile,ended,51.0,,,
552175,362062,mobile,ended,56.0,,,
552224,393799,mobile,ended,290.0,531793.0,120.0,
552289,382124,mobile,ended,22.0,,,
552449,371632,connect,ended,-86.0,,,
552689,332376,mobile,ended,-29.0,,,
552753,399575,connect,ended,-43.0,,,0.0
552758,384688,connect,ended,-132.0,,,
552809,386599,mobile,ended,570.0,,,
553066,300505,connect,ended,77.0,552707.0,90.0,
553100,412093,mobile,ended,67.0,557175.0,120.0,0.0
553173,401166,mobile,ended,-20.0,,,
553185,356630,mobile,ended,-71.0,,,
553208,382389,mobile,ended,117.0,,,
553254,413128,mobile,ended,14.0,,,
553306,386786,mobile,ended,18.0,,,360.0
553407,407389,mobile,ended,341.0,549457.0,660.0,
553728,412288,mobile,ended,76.0,,,
553764,397091,mobile,ended,-13.0,,,
553796,272419,mobile,ended,-749.0,,,
553895,257721,mobile,ended,-24.0,,,
553993,403882,mobile,ended,-96.0,,,
554123,337311,mobile,ended,14.0,,,90.0
554415,401666,mobile,ended,299.0,,,
554438,394692,mobile,ended,-60.0,,,
554571,399507,mobile,ended,-283.0,,,
554605,265239,connect,ended,-431.0,551587.0,90.0,
554769,410521,mobile,ended,405.0,,,
554814,368776,mobile,ended,-15.0,,,
554895,365793,mobile,ended,5.0,,,
554968,246368,connect,ended,-74.0,,,
554969,389068,mobile,ended,15.0,,,
555014,398697,mobile,ended,-12.0,,,
555117,336426,mobile,ended,24.0,,,
555146,371752,mobile,ended,259.0,,,
555203,188162,mobile,ended,58.0,,,
555231,264870,mobile,ended,150.0,,,
555237,383485,mobile,ended,-14.0,,,
555349,335341,mobile,ended,52.0,,,
555387,381437,mobile,ended,80.0,,,
555510,313048,mobile,ended,26.0,,,
555528,363658,mobile,ended,-218.0,,,
555546,351146,mobile,ended,2.0,,,90.0
539006,383255,mobile,ended,94.0,,,240.0
539050,371602,mobile,ended,-9.0,,,
539060,383540,mobile,ended,8.0,,,
539089,384097,mobile,ended,22.0,,,
539289,361502,mobile,ended,84.0,,,
539354,253912,mobile,ended,23.0,,,
539394,401468,mobile,ended,50.0,,,
539684,383443,connect,ended,-166.0,,,0.0
539715,355342,mobile,ended,-56.0,,,
539834,397907,mobile,ended,150.0,,,
540063,408117,mobile,ended,9787.0,540574.0,90.0,
540116,226427,mobile,ended,33.0,,,
540124,380859,mobile,ended,26.0,539717.0,150.0,
540196,245513,mobile,ended,27.0,,,
540354,356695,mobile,ended,60.0,,,
540368,392813,mobile,ended,102.0,,,120.0
540439,336935,connect,ended,106.0,,,
540459,403180,mobile,ended,-69.0,,,
540465,406897,mobile,ended,103.0,,,
540563,386211,mobile,ended,170.0,,,
540627,407417,mobile,ended,-5.0,,,
540732,395572,mobile,ended,-133.0,,,
540875,372027,mobile,ended,-12.0,,,0.0
540928,199502,mobile,ended,24.0,,,
540960,389445,mobile,ended,57.0,,,
540969,332555,mobile,ended,-16.0,,,
541018,326551,connect,ended,-285.0,,,
541033,401114,mobile,ended,11.0,,,
541059,407070,mobile,ended,3.0,,,
541129,336113,mobile,ended,185.0,,,
541160,380833,mobile,ended,-22.0,556918.0,60.0,
541177,404336,mobile,ended,-214.0,,,
553220,315059,mobile,ended,4.0,,,
553286,275007,mobile,ended,13.0,,,
553422,409750,mobile,ended,10.0,,,
553521,327575,mobile,ended,53.0,,,540.0
553582,385642,mobile,ended,9.0,,,
553628,332901,mobile,ended,116.0,,,
553687,284713,connect,ended,-62.0,,,
553713,400357,mobile,ended,5.0,,,
553748,248034,mobile,ended,101.0,,,
553797,281955,mobile,ended,-9.0,,,60.0
553831,378732,mobile,ended,74.0,,,
553964,381012,mobile,ended,-707.0,547734.0,720.0,0.0
554084,366310,mobile,ended,16.0,,,
554189,408445,mobile,ended,882.0,,,
554216,409983,mobile,ended,-90.0,,,
554263,333464,mobile,ended,149.0,,,
554338,337311,mobile,ended,6.0,,,
554437,332605,mobile,ended,-14.0,,,
554459,389467,mobile,ended,-96.0,,,
554527,406027,connect,ended,19.0,,,
554531,353384,mobile,ended,-66.0,,,
554608,305525,connect,ended,-13.0,552965.0,270.0,
554650,398960,mobile,ended,2.0,,,
554782,359367,mobile,ended,-24.0,,,
554824,385999,mobile,ended,42.0,,,
555091,364907,connect,ended,35.0,,,
555145,407820,mobile,ended,873.0,,,
555310,337217,mobile,ended,-49.0,,,
555350,408561,mobile,ended,108.0,,,
555402,407128,mobile,ended,5.0,,,
555529,410954,mobile,ended,1476.0,,,
555578,312110,mobile,ended,-9.0,,,
555646,407465,connect,ended,-6.0,553623.0,30.0,
555698,313369,mobile,ended,-131.0,,,
555842,258737,mobile,ended,33.0,,,
555943,376126,mobile,ended,53.0,,,
556059,352921,connect,ended,8.0,,,
556078,212965,connect,ended,-29.0,,,
556231,407865,mobile,ended,-1.0,,,
556325,396009,connect,ended,-50.0,,,
556448,285452,connect,ended,14.0,556131.0,30.0,720.0
556548,273187,mobile,ended,1157.0,,,
556769,215979,mobile,ended,256.0,,,
556772,407181,mobile,ended,58.0,,,
556791,211860,connect,ended,-69.0,,,
556883,403787,mobile,ended,-29.0,,,
556916,413185,mobile,ended,3.0,,,
556945,332605,mobile,ended,-7.0,,,
541189,409571,mobile,ended,74.0,,,
541194,409646,mobile,ended,-42.0,,,
541226,342699,connect,ended,-71.0,,,
541449,346408,mobile,ended,100.0,,,
541656,192179,connect,ended,-58.0,,,720.0
541752,331198,mobile,ended,99.0,,,
523175,392635,mobile,ended,2976.0,,,0.0
524255,363936,mobile,ended,53.0,,,240.0
524421,404963,mobile,ended,221.0,,,
525054,396121,mobile,ended,99.0,,,
526791,385221,mobile,ended,505.0,,,
527812,314456,connect,ended,45.0,,,
527998,379275,mobile,ended,207.0,,,
528155,388895,mobile,ended,-63.0,,,
528826,405005,connect,ended,6.0,,,
529029,386583,mobile,ended,-48.0,,,
529590,403240,mobile,ended,-142.0,,,
529707,402466,mobile,ended,240.0,,,
529729,319886,connect,ended,11.0,,,
530014,342710,connect,ended,-21.0,,,
530683,407373,mobile,ended,-114.0,,,
531137,383013,mobile,ended,13.0,,,
531276,305525,connect,ended,-145.0,,,660.0
532312,313048,mobile,ended,-115.0,,,0.0
532781,398960,mobile,ended,-5.0,,,
533387,311322,mobile,ended,41.0,,,
533488,407315,mobile,ended,-9.0,,,
533495,408208,mobile,ended,135.0,,,
533510,364052,mobile,ended,162.0,,,
533682,366204,mobile,ended,61.0,,,
534321,350435,mobile,ended,25.0,,,
568099,282262,mobile,ended,87.0,,,
568239,351319,mobile,ended,1533.0,,,
568254,407449,mobile,ended,-29.0,,,
568304,159536,mobile,ended,9.0,,,
568354,369098,mobile,ended,251.0,,,
568417,304392,connect,ended,-16.0,,,
568456,408883,mobile,ended,-4.0,,,
568472,341861,connect,ended,-21.0,,,
568627,405142,connect,ended,-45.0,560761.0,660.0,
568872,333550,mobile,ended,-27.0,,,
569251,356630,mobile,ended,42.0,,,
569316,396010,mobile,ended,47.0,,,
569383,407636,connect,ended,55.0,560335.0,60.0,
569543,416141,mobile,ended,-103.0,,,
569615,388111,mobile,ended,-57.0,,,
569932,321322,mobile,ended,64.0,570206.0,0.0,
569966,393183,mobile,ended,-69.0,,,
570382,381575,mobile,ended,33.0,,,
571437,403206,mobile,ended,0.0,,,
571453,319886,connect,ended,-14.0,,,660.0
571867,355444,connect,ended,-176.0,,,
572143,358982,connect,ended,-320.0,,,
572810,394186,mobile,ended,15.0,,,
573400,409987,mobile,ended,143.0,,,
573561,324180,mobile,ended,-88.0,,,
574223,374741,connect,ended,-35.0,,,
574660,416559,mobile,ended,2855.0,,,
574893,294059,mobile,ended,-107.0,,,
509233,396575,mobile,ended,324.0,,,
513011,384837,mobile,ended,-27.0,,,
515659,375421,connect,ended,-1.0,,,330.0
517385,337811,mobile,ended,-20.0,,,
518025,384942,mobile,ended,132.0,,,720.0
518372,403951,mobile,ended,13.0,,,
518660,339371,mobile,ended,32.0,,,90.0
519858,290567,mobile,ended,-23.0,,,
520077,395034,mobile,ended,-33.0,,,
520194,381841,mobile,ended,129.0,,,
520343,375233,mobile,ended,-56.0,,,
520400,271977,mobile,ended,135.0,,,
520477,400689,mobile,ended,16.0,,,
520686,297362,mobile,ended,5.0,,,
520941,373192,mobile,ended,116.0,,,
521570,292640,mobile,ended,96.0,,,
522486,402513,mobile,ended,-49.0,,,
523462,186958,mobile,ended,-61.0,554177.0,690.0,
523592,392167,mobile,ended,492.0,,,
525114,387284,mobile,ended,17.0,,,
565471,343329,mobile,ended,43.0,,,
565525,381098,mobile,ended,101.0,,,
565535,351776,mobile,ended,-208.0,,,
565621,403153,mobile,ended,-91.0,,,
565664,376524,mobile,ended,-26.0,,,
565931,355311,mobile,ended,10.0,,,
566081,407529,mobile,ended,-253.0,,,
566111,412484,mobile,ended,-26.0,,,
566377,335258,mobile,ended,13.0,,,
566393,410052,mobile,ended,836.0,,,
566475,356106,connect,ended,0.0,,,
566853,318362,mobile,ended,-14.0,,,
566860,190060,mobile,ended,51.0,,,
566914,221830,mobile,ended,749.0,,,
566919,389966,mobile,ended,13.0,,,
567000,415154,mobile,ended,-3.0,,,
567038,407465,connect,ended,-3.0,566140.0,180.0,
567130,175071,mobile,ended,65.0,,,
567136,404923,mobile,ended,-85.0,,,
567219,395374,mobile,ended,64.0,,,
567347,328263,mobile,ended,-59.0,565243.0,150.0,
567411,187450,mobile,ended,236.0,,,
567790,213231,mobile,ended,540.0,,,
567844,395404,mobile,ended,-6.0,,,
567859,310918,connect,ended,-14.0,562013.0,600.0,
567901,303172,mobile,ended,-16.0,,,
568031,394043,mobile,ended,665.0,565470.0,120.0,
568084,214635,connect,ended,-22.0,549978.0,540.0,
568228,352063,mobile,ended,21.0,,,
568246,283618,mobile,ended,132.0,,,
568276,398130,mobile,ended,10.0,,,
568317,314220,mobile,ended,-106.0,561970.0,720.0,
568351,393471,mobile,ended,-49.0,,,
568475,366524,mobile,ended,118.0,,,
568616,356551,connect,ended,-2.0,,,
568685,371354,connect,ended,3.0,,,
568942,342595,mobile,ended,28.0,,,
569062,364882,connect,ended,42.0,566930.0,0.0,
569096,305819,connect,ended,256.0,,,
569501,295830,connect,ended,-9.0,557587.0,120.0,
569639,372647,mobile,ended,177.0,,,
569802,346755,connect,ended,92.0,,,
569841,342699,connect,ended,-1057.0,,,
570033,310695,mobile,ended,164.0,,,
570133,394259,mobile,ended,8.0,,,
570364,376626,mobile,ended,82.0,,,
570598,374698,mobile,ended,-20.0,,,
571604,384657,connect,ended,-40.0,,,
571638,361502,mobile,ended,706.0,,,
571752,402235,mobile,ended,34.0,557648.0,0.0,
571767,247382,mobile,ended,89.0,,,
571811,411447,mobile,ended,73.0,,,
571829,329331,mobile,ended,1035.0,,,
572017,261879,mobile,ended,-70.0,,,
572181,414681,mobile,ended,147.0,,,180.0
572955,413727,mobile,ended,44.0,,,
573002,371354,connect,ended,-1.0,,,
573125,359365,mobile,ended,78.0,,,
574026,187447,mobile,ended,225.0,,,
574339,411694,mobile,ended,14.0,,,
574378,332582,connect,ended,149.0,,,
574510,371572,connect,ended,944.0,,,
574775,388795,mobile,ended,99.0,,,
575013,293910,mobile,ended,-15.0,563147.0,630.0,600.0
575176,366838,mobile,ended,54.0,,,
568656,402911,mobile,ended,6.0,,,
568757,379316,mobile,ended,-5.0,567008.0,480.0,
569090,391576,mobile,ended,-53.0,,,
569155,265546,mobile,ended,18.0,,,
569195,190541,mobile,ended,-228.0,,,
570387,352799,mobile,ended,82.0,,,
570635,403197,mobile,ended,-148.0,,,
571135,403962,connect,ended,56.0,563253.0,480.0,
571873,314031,mobile,ended,43.0,,,
572263,290140,connect,ended,-89.0,,,
572524,403132,mobile,ended,11.0,,,
555896,192567,mobile,ended,-27.0,,,
555951,373547,mobile,ended,303.0,,,
555952,363386,mobile,ended,-8.0,555902.0,300.0,120.0
556083,349842,mobile,ended,100.0,,,
556234,296021,connect,ended,-10.0,,,
556238,399603,mobile,ended,-29.0,560315.0,300.0,
556324,413050,mobile,ended,-13.0,,,
556334,350149,mobile,ended,228.0,545622.0,330.0,
556442,402078,mobile,ended,-75.0,,,
556565,392479,mobile,ended,-28.0,,,360.0
556570,267891,mobile,ended,169.0,,,
556669,313955,mobile,ended,186.0,,,
556810,409071,mobile,ended,65.0,,,
557146,412698,mobile,ended,-8.0,,,60.0
557190,315360,mobile,ended,9.0,,,
557196,260509,mobile,ended,-81.0,,,
557199,172429,mobile,ended,67.0,,,
557258,409854,mobile,ended,52.0,,,
557277,162571,connect,ended,-95.0,,,
557329,402442,mobile,ended,197.0,,,
557358,207962,mobile,ended,102.0,,,
557575,296338,connect,ended,267.0,,,
557713,374841,mobile,ended,7.0,,,
557746,401009,mobile,ended,27.0,,,
557775,398479,mobile,ended,24.0,,,
557815,270688,mobile,ended,42.0,,,
558020,361198,mobile,ended,-9.0,,,
558089,355272,mobile,ended,-36.0,,,
558136,389147,mobile,ended,29.0,,,
558170,393729,mobile,ended,-21.0,,,
558236,384708,mobile,ended,9.0,,,
558259,409801,mobile,ended,-4.0,,,
558295,241032,mobile,ended,-50.0,,,
558473,405611,mobile,ended,-203.0,,,120.0
558577,339540,mobile,ended,90.0,,,
558598,328135,connect,ended,37.0,,,
558613,396528,mobile,ended,62.0,,,
558627,305525,connect,ended,8.0,559997.0,0.0,
558680,337582,mobile,ended,-107.0,,,
558882,313555,mobile,ended,-181.0,,,
559038,192831,mobile,ended,-22.0,,,
559138,376601,mobile,ended,33.0,,,60.0
559139,383110,connect,ended,219.0,558448.0,570.0,
559168,384468,mobile,ended,-235.0,,,
559200,334935,mobile,ended,207.0,,,
559360,397046,mobile,ended,1431.0,,,
559483,389094,mobile,ended,-56.0,,,
559622,414421,mobile,ended,-713.0,,,
559632,308181,connect,ended,33.0,,,
559765,314605,mobile,ended,32.0,,,
559798,376840,connect,ended,-48.0,558702.0,60.0,
559847,403265,connect,ended,-162.0,,,
559885,324812,mobile,ended,93.0,,,
559952,251815,connect,ended,-50.0,,,
560062,206467,mobile,ended,109.0,,,
560168,242282,mobile,ended,-33.0,,,
560465,338243,connect,ended,-50.0,,,720.0
560528,404791,mobile,ended,43.0,,,
560535,403871,mobile,ended,133.0,,,450.0
560586,315563,mobile,ended,-47.0,,,
560638,361789,mobile,ended,-892.0,,,690.0
560742,398700,mobile,ended,3925.0,,,
560872,385073,mobile,ended,-56.0,,,690.0
560900,385947,mobile,ended,85.0,,,
560901,256882,mobile,ended,4.0,560362.0,480.0,
561008,292785,mobile,ended,862.0,,,
561237,348638,mobile,ended,37.0,,,
561286,358103,mobile,ended,10.0,,,0.0
561325,362433,connect,ended,11.0,,,
561430,413383,mobile,ended,10.0,,,
561547,390166,mobile,ended,-6.0,,,
561554,389147,mobile,ended,38.0,,,
561624,349019,mobile,ended,-764.0,,,
561640,369483,mobile,ended,-108.0,,,
561656,360299,connect,ended,0.0,,,
561694,245154,connect,ended,-47.0,,,
561747,344367,mobile,ended,-63.0,,,
561772,413477,mobile,ended,155.0,,,
561809,335711,mobile,ended,760.0,,,
561925,347208,connect,ended,82.0,,,
561927,392485,mobile,ended,94.0,,,
562302,381461,mobile,ended,53.0,,,
562491,372115,mobile,ended,-23.0,,,
562539,312348,mobile,ended,31.0,,,
562600,409516,mobile,ended,24.0,,,
562660,394692,mobile,ended,220.0,,,
562704,415311,mobile,ended,-10.0,,,
562874,349171,connect,ended,13.0,561815.0,600.0,420.0
541776,264348,mobile,ended,37.0,539983.0,630.0,
541904,358103,mobile,ended,4.0,,,
542075,370726,mobile,ended,-49.0,,,
542368,359365,mobile,ended,-70.0,,,
542376,364520,mobile,ended,-54.0,,,
542403,328476,mobile,ended,83.0,,,
542471,366981,connect,ended,-98.0,,,630.0
542486,190321,mobile,ended,-3.0,,,
542555,337131,connect,ended,-5.0,,,
542651,336314,mobile,ended,78.0,535888.0,60.0,
542687,410544,mobile,ended,106.0,,,
542709,389445,mobile,ended,-3.0,,,
542719,393018,mobile,ended,54.0,,,
542741,259573,mobile,ended,-164.0,,,
542820,218964,mobile,ended,-65.0,,,
542895,386065,mobile,ended,82.0,,,
542963,373915,mobile,ended,-30.0,,,
543005,396483,connect,ended,-152.0,542616.0,0.0,
543202,357530,connect,ended,-45.0,,,
543227,385221,mobile,ended,119.0,,,
543281,363387,mobile,ended,-86.0,540115.0,0.0,
543315,289720,connect,ended,-140.0,,,
543372,371387,mobile,ended,-52.0,,,
543490,409344,mobile,ended,107.0,,,
543497,341119,connect,ended,2.0,543297.0,30.0,
543558,393749,mobile,ended,8.0,,,
543911,349678,connect,ended,132.0,532779.0,0.0,
543920,403265,mobile,ended,-108.0,534967.0,60.0,
543997,370265,mobile,ended,27.0,,,
544075,353270,mobile,ended,-2.0,533945.0,150.0,
544080,289901,connect,ended,-170.0,548270.0,600.0,
544116,191912,mobile,ended,-2.0,,,
544254,248889,connect,ended,-6.0,,,
544346,377509,mobile,ended,3.0,544659.0,0.0,
544367,381684,mobile,ended,41.0,543618.0,210.0,
544388,377144,mobile,ended,-195.0,,,
544403,404168,mobile,ended,-40.0,,,
544547,339358,mobile,ended,2.0,,,
544603,401871,connect,ended,246.0,558206.0,0.0,
544868,406563,mobile,ended,458.0,,,
544918,376491,connect,ended,38.0,,,
547669,376619,mobile,ended,-12.0,,,
547706,377700,mobile,ended,143.0,,,
547903,350873,connect,ended,-215.0,,,0.0
547969,334190,connect,ended,-52.0,,,240.0
547983,411592,mobile,ended,-286.0,,,
548091,411882,mobile,ended,178.0,,,
548189,397907,mobile,ended,22.0,,,
548381,409690,mobile,ended,37.0,,,
548447,194340,connect,ended,-70.0,,,
548539,307364,mobile,ended,-43.0,,,
548613,385523,connect,ended,-4.0,,,
548633,362531,connect,ended,-152.0,,,
548827,400088,mobile,ended,-122.0,,,
548931,405583,mobile,ended,-11.0,,,
549148,401232,mobile,ended,298.0,,,
549198,378125,mobile,ended,422.0,,,
549302,411711,mobile,ended,-67.0,,,
549312,344254,connect,ended,-264.0,,,690.0
549314,316042,connect,ended,-38.0,,,
549362,346821,mobile,ended,-33.0,,,
549389,376311,connect,ended,64.0,,,90.0
549732,357879,mobile,ended,254.0,,,
549733,409993,connect,ended,-316.0,,,
549738,337582,mobile,ended,6.0,521066.0,720.0,
549831,255399,mobile,ended,14.0,,,
549877,385642,mobile,ended,2.0,,,
549927,407055,connect,ended,15.0,,,
549935,408639,mobile,ended,42.0,545149.0,240.0,
550097,381857,connect,ended,-48.0,,,
550099,334190,connect,ended,-79.0,,,
550172,399973,mobile,ended,30.0,545415.0,60.0,
550394,411235,mobile,ended,-33.0,,,
550456,410959,mobile,ended,37.0,,,
572666,286044,mobile,ended,33.0,,,
572703,388342,mobile,ended,133.0,,,
572740,391891,connect,ended,304.0,,,
573005,413383,mobile,ended,4.0,,,
573217,387753,connect,ended,-19.0,,,
573240,303172,mobile,ended,-40.0,,,
573372,375882,connect,ended,-472.0,,,
573550,371252,mobile,ended,-28.0,,,
573837,341119,connect,ended,-390.0,,,
574442,375621,connect,ended,-50.0,,,
574481,324821,connect,ended,4.0,,,
575033,242452,mobile,ended,6991.0,,,
525402,299670,mobile,ended,-32.0,,,
527017,261263,mobile,ended,27.0,,,
527346,295067,mobile,ended,-12.0,,,
527530,400193,mobile,ended,2.0,,,
528135,363936,mobile,ended,-71.0,524255.0,240.0,
530220,388771,mobile,ended,824.0,,,
530580,366292,mobile,ended,31.0,,,
530772,325423,mobile,ended,-20.0,,,
531215,389147,mobile,ended,6.0,,,
532216,192575,connect,ended,1.0,,,180.0
532655,326718,mobile,ended,10.0,,,
532922,270352,mobile,ended,2409.0,,,
532939,405122,mobile,ended,-53.0,,,
533321,408023,mobile,ended,145.0,,,
533594,377739,mobile,ended,17.0,,,
533714,378239,mobile,ended,55.0,,,
534111,305658,mobile,ended,122.0,,,
534117,220877,connect,ended,-78.0,,,
534183,200366,mobile,ended,21.0,,,240.0
534419,362595,mobile,ended,28.0,538769.0,120.0,
534451,400181,mobile,ended,-61.0,,,
534473,376186,mobile,ended,100.0,,,
534496,362274,mobile,ended,110.0,,,
534678,383344,connect,ended,164.0,563620.0,240.0,60.0
534814,404201,mobile,ended,-29.0,,,
534853,243208,connect,ended,91.0,,,
505173,362507,connect,ended,-195.0,,,
506923,211876,connect,ended,-279.0,,,
507280,258671,mobile,ended,-3.0,,,
510250,317024,connect,ended,-98.0,555935.0,270.0,
514626,386981,mobile,ended,-5.0,,,
517232,364236,mobile,ended,9.0,,,
517256,401460,mobile,ended,-2.0,,,
517939,328392,mobile,ended,6.0,,,
518841,340616,connect,ended,-344.0,,,
519171,298535,mobile,ended,-17.0,,,
519298,352528,connect,ended,295.0,540649.0,480.0,
519376,252863,connect,ended,16.0,,,
519488,399977,mobile,ended,46.0,,,
519499,312389,mobile,ended,35.0,,,
520411,268915,mobile,ended,153.0,,,
520427,369039,mobile,ended,231.0,,,
520824,396532,mobile,ended,-365.0,536007.0,90.0,
521097,379174,mobile,ended,41.0,,,
521309,290127,mobile,ended,36.0,,,
522160,284286,mobile,ended,218.0,,,
522555,404649,mobile,ended,18.0,,,
522633,240802,mobile,ended,487.0,,,
522691,278640,connect,ended,61.0,,,
523148,373988,mobile,ended,-125.0,,,
523988,317819,mobile,ended,86.0,,,420.0
524215,349275,mobile,ended,-65.0,,,
524329,378264,mobile,ended,260.0,,,
526699,179573,mobile,ended,591.0,,,
526953,340333,connect,ended,-111.0,537953.0,300.0,
527797,367632,connect,ended,-126.0,,,
527872,270949,mobile,ended,-177.0,,,
528031,362241,connect,ended,95.0,,,
528254,380813,mobile,ended,-11.0,,,
530495,321872,mobile,ended,-36.0,,,
530748,222592,mobile,ended,20.0,,,
530805,309227,mobile,ended,-18.0,,,
530887,406066,mobile,ended,-12.0,,,
530958,407253,mobile,ended,192.0,,,
531045,343592,mobile,ended,63.0,,,
531169,396106,mobile,ended,-5.0,,,
531734,405622,mobile,ended,513.0,,,
531897,175289,connect,ended,1.0,,,
532006,293327,mobile,ended,-48.0,,,
532054,361862,mobile,ended,-115.0,,,
532405,380833,mobile,ended,-5.0,538592.0,30.0,
532488,352921,connect,ended,19.0,,,
532623,407758,mobile,ended,-21.0,,,
532769,362304,mobile,ended,30.0,,,
532953,248539,mobile,ended,62.0,,,
533264,376628,mobile,ended,8.0,,,
533278,403781,mobile,ended,723.0,,,
533408,405095,mobile,ended,64.0,,,
533896,310444,connect,ended,265.0,,,210.0
534247,280968,mobile,ended,398.0,,,
563095,375650,mobile,ended,41.0,,,
563460,410218,mobile,ended,-30.0,562205.0,300.0,
563762,203060,connect,ended,5.0,,,
563792,295830,connect,ended,0.0,,,720.0
563901,376491,connect,ended,-170.0,559165.0,240.0,
564220,409908,mobile,ended,-50.0,,,
564228,350374,connect,ended,-106.0,,,
564339,310781,connect,ended,6.0,,,
564413,195888,mobile,ended,0.0,,,
564517,390541,mobile,ended,84.0,,,
564542,397217,connect,ended,-97.0,,,
564612,408451,mobile,ended,-182.0,,,
564631,185552,mobile,ended,-449.0,,,
564662,404672,mobile,ended,7.0,,,
564732,414768,connect,ended,-26.0,,,
564877,289277,mobile,ended,79.0,,,
564926,385629,connect,ended,-484.0,,,180.0
564977,401542,mobile,ended,19.0,,,
564979,266862,mobile,ended,236.0,,,
565101,280224,mobile,ended,-3.0,,,
565348,257019,mobile,ended,9.0,,,
565352,409292,mobile,ended,34.0,,,
565353,392718,mobile,ended,-47.0,,,330.0
565358,415801,mobile,ended,4.0,,,
565493,216576,connect,ended,57.0,,,300.0
565598,303570,mobile,ended,131.0,,,
565659,412296,mobile,ended,12.0,,,
565665,340868,connect,ended,-832.0,,,
565670,359046,mobile,ended,119.0,,,
565762,410089,mobile,ended,58.0,,,
565769,389508,mobile,ended,12.0,,,
565785,389307,mobile,ended,-54.0,,,
552935,320134,mobile,ended,2920.0,,,
553017,164960,connect,ended,1.0,,,
553031,406124,connect,ended,-45.0,,,
553069,389664,mobile,ended,-33.0,,,
553099,407371,mobile,ended,1305.0,,,
553209,412439,mobile,ended,-36.0,,,
553226,412208,mobile,ended,-129.0,,,
553278,369845,mobile,ended,-32.0,,,690.0
553475,371602,mobile,ended,31.0,,,
553642,257466,mobile,ended,549.0,,,
553742,383499,mobile,ended,-23.0,,,420.0
553900,398802,mobile,ended,8.0,540217.0,0.0,690.0
553994,384396,connect,ended,120.0,,,150.0
554042,260745,mobile,ended,72.0,563190.0,30.0,
554074,360460,connect,ended,-28.0,,,
554155,407965,mobile,ended,10.0,,,
554358,345436,mobile,ended,59.0,,,
554396,402078,mobile,ended,388.0,547517.0,630.0,
554412,399524,connect,ended,-101.0,,,
554596,340333,connect,ended,112.0,,,
554683,316449,mobile,ended,-111.0,,,
554896,411376,mobile,ended,120.0,,,
554943,353425,connect,ended,-7.0,,,
555070,295580,mobile,ended,105.0,,,
555263,370171,mobile,ended,25.0,,,
555273,408927,mobile,ended,-58.0,,,
555396,243713,mobile,ended,465.0,,,
555481,399603,mobile,ended,1.0,,,
555516,385627,connect,ended,-18.0,,,
555589,384657,connect,ended,40.0,,,
555638,380853,mobile,ended,11.0,,,
555681,369542,connect,ended,-113.0,,,
555774,363918,mobile,ended,75.0,,,
555810,303930,mobile,ended,61.0,549332.0,630.0,
555861,361518,mobile,ended,-100.0,563287.0,30.0,
555922,364922,connect,ended,-11.0,,,
556016,338584,connect,ended,-49.0,,,
556120,383255,mobile,ended,8.0,,,
556199,410649,mobile,ended,-31.0,,,
556221,310576,connect,ended,126.0,,,
556277,409615,mobile,ended,-29.0,,,
556292,371672,mobile,ended,126.0,,,
556312,409646,mobile,ended,-146.0,,,
556515,410226,mobile,ended,48.0,,,
556521,409614,mobile,ended,1.0,,,
556861,392241,connect,ended,-146.0,,,
557058,414139,mobile,ended,211.0,,,
557209,412367,mobile,ended,17.0,,,
557213,395738,mobile,ended,-64.0,,,
565847,317683,mobile,ended,-376.0,,,
565871,392479,mobile,ended,-278.0,,,
562913,265126,mobile,ended,87.0,,,
562975,344815,connect,ended,-181.0,,,
563219,342208,mobile,ended,92.0,,,
563612,379111,mobile,ended,45.0,,,
563960,382303,mobile,ended,3.0,,,
505696,329924,mobile,ended,-20.0,,,
507780,288452,mobile,ended,212.0,,,
509479,276942,mobile,ended,-12.0,,,
509921,284250,mobile,ended,-52.0,,,
510680,378407,mobile,ended,34.0,,,
511916,362498,mobile,ended,3.0,,,
512858,371933,mobile,ended,-201.0,,,
514932,401475,connect,ended,36.0,,,540.0
